Feature,Consortium_Early_R1,Consortium_Early_R2,Consortium_Early_R3,Consortium_Late_R1,Consortium_Late_R2,Consortium_Late_R3,HGF2_Early_R1,HGF2_Early_R2,HGF2_Early_R3,HGF2_Late_R1,HGF2_Late_R2,HGF2_Late_R13
RCHGF002501,3,4,0,7,0,0,209,198,71,522,265,240
RCHGF002502,0,5,0,0,1,0,387,429,92,67,75,58
RCHGF002503,3,8,4,1,0,2,1838,2214,780,465,531,483
RCHGF002504,0,2,0,0,1,0,22,15,19,4,4,3
RCHGF002505,2,3,2,0,0,0,723,814,443,241,339,272
RCHGF002506,4,4,1,3,0,5,627,669,379,295,422,337
RCHGF002507,2,7,5,0,6,4,1194,1198,583,520,626,558
RCHGF002508,0,0,0,0,1,0,73,43,42,28,30,19
RCHGF002509,0,0,1,3,1,2,394,426,237,82,92,84
RCHGF002510,7,3,4,4,0,0,820,713,698,400,294,248
RCHGF002511,13,4,5,3,1,2,884,986,438,534,619,581
RCHGF002512,25,27,23,9,10,13,4845,5006,3149,2260,2241,1866
RCHGF002513,2,10,13,5,2,2,953,1007,751,502,663,623
RCHGF002515,5,10,1,2,0,0,1401,1524,1169,1113,1399,1085
RCHGF002516,7,6,5,6,1,4,2811,3292,2298,1742,2623,2059
RCHGF002517,0,1,4,0,0,0,431,515,267,347,416,317
RCHGF002518,9,5,6,5,2,6,2748,2940,1996,1794,2676,2334
RCHGF002519,15,14,37,11,13,12,4701,5514,2951,3398,4831,3978
RCHGF002520,1,0,3,0,0,0,133,158,72,74,67,40
RCHGF002522,1,1,1,0,0,0,158,227,151,61,55,45
RCHGF002523,0,2,2,0,1,1,996,937,1716,473,539,392
RCHGF002524,0,2,0,0,0,0,215,134,167,76,89,73
RCHGF002526,4,5,2,0,0,1,1710,1364,819,1387,1883,1069
RCHGF002527,47,57,70,20,24,29,6915,7041,4742,3006,3392,3323
RCHGF002529,0,1,0,0,0,0,369,351,268,128,94,52
RCHGF002530,0,0,0,0,0,0,93,89,56,38,34,15
RCHGF002531,0,2,0,0,0,0,134,101,35,18,18,8
RCHGF002532,0,0,0,0,0,0,101,102,72,48,45,33
RCHGF002533,9,4,5,6,1,0,654,541,362,201,162,143
RCHGF002534,0,0,1,0,0,2,248,197,89,66,58,62
RCHGF002535,0,1,0,0,0,0,21,24,8,11,3,2
RCHGF002536,9,11,22,10,8,9,8019,7332,7095,2459,2315,1878
RCHGF002537,9,19,13,7,5,1,1299,1542,861,1028,1380,1275
RCHGF002538,3,13,2,0,1,6,685,776,752,498,556,455
RCHGF002539,1,5,1,0,1,1,330,252,225,198,232,186
RCHGF002540,5,7,2,0,4,0,766,844,552,671,841,797
RCHGF002541,7,9,10,1,0,0,593,684,466,573,625,610
RCHGF002542,8,3,8,1,0,2,3598,4031,2164,1418,2055,1760
RCHGF002543,16,10,9,4,4,5,7500,6651,5596,5672,7872,6694
RCHGF002544,6,4,5,1,4,1,1597,1705,1882,595,577,467
RCHGF002545,5,15,3,1,1,0,1508,1600,1353,662,645,559
RCHGF002546,3,1,0,2,0,1,696,607,634,335,386,299
RCHGF002547,9,15,1,5,1,0,615,737,446,300,337,250
RCHGF002548,1,0,0,0,0,0,35,29,7,16,10,11
RCHGF002549,0,3,2,0,2,1,1683,1774,1023,395,558,464
RCHGF002550,29,41,41,27,23,21,5016,5726,1663,1270,1179,1138
RCHGF002551,38,33,23,17,8,11,6005,6895,1639,1554,1362,1115
RCHGF002552,7,10,1,0,0,1,1620,1758,305,442,367,349
RCHGF002553,0,0,0,0,0,0,7,4,5,0,0,0
RCHGF002554,64,107,56,25,27,18,10462,11745,5166,7037,8177,7141
RCHGF002555,4,3,1,0,0,0,468,568,172,131,120,107
RCHGF002556,3,2,0,1,0,0,275,265,127,100,64,58
RCHGF002557,9,3,3,0,0,0,491,499,232,262,230,190
RCHGF002558,1,3,0,0,0,0,615,692,575,273,242,213
RCHGF002559,0,0,1,0,0,0,80,82,280,16,12,11
RCHGF002560,0,0,1,0,0,2,446,338,1557,30,30,30
RCHGF002561,0,0,0,0,0,0,6,9,3,2,1,0
RCHGF002562,1,2,1,0,0,0,713,704,426,318,354,299
RCHGF002563,0,1,0,0,0,0,127,131,75,41,54,49
RCHGF002564,6,7,7,11,4,4,1661,1491,1521,650,727,575
RCHGF002565,10,12,6,2,6,3,1166,1500,676,754,939,836
RCHGF002566,21,16,7,3,6,6,1193,1556,593,676,893,762
RCHGF002567,0,3,0,2,1,0,202,231,164,102,162,163
RCHGF002568,2,3,4,2,2,1,815,865,1086,652,807,740
RCHGF002569,7,15,7,4,7,1,1790,1939,1121,993,1255,1101
RCHGF002570,6,6,3,1,2,0,2351,2129,5209,230,195,191
RCHGF002571,2,0,0,0,3,1,209,220,140,94,90,92
RCHGF002572,7,9,7,7,1,0,1919,2112,1362,1254,1030,839
RCHGF002573,0,4,2,0,2,0,147,176,106,56,46,66
RCHGF002574,6,2,1,1,2,0,374,412,258,189,223,161
RCHGF002575,0,0,1,0,0,0,48,52,34,71,50,22
RCHGF002576,3,0,2,0,1,3,381,389,200,598,586,516
RCHGF002577,13,18,12,5,4,2,3320,3866,2333,2324,2706,2082
RCHGF002578,11,11,10,8,8,0,1365,1291,785,882,1102,921
RCHGF002579,10,18,5,5,8,7,1155,1355,765,742,967,842
RCHGF002580,2,2,4,0,1,0,227,277,193,125,181,182
RCHGF002581,7,7,8,2,3,1,710,818,444,409,504,483
RCHGF002582,6,13,9,9,3,1,1394,1336,1343,646,737,653
RCHGF002583,19,19,16,15,27,8,58153,48412,107288,33277,29985,22113
RCHGF002584,3,12,9,6,0,2,1565,1547,2347,700,631,606
RCHGF002585,16,30,14,10,7,6,4594,4006,6606,1474,1061,1007
RCHGF002586,1,4,2,3,0,0,1132,941,533,607,514,422
RCHGF002587,1,0,0,0,0,1,159,120,150,63,50,59
RCHGF002588,3,1,1,4,1,0,343,352,412,262,246,190
RCHGF002589,0,1,0,0,2,0,38,52,41,33,17,16
RCHGF002590,12,8,0,0,0,1,361,334,340,249,178,148
RCHGF002591,2,10,5,5,3,4,687,684,522,150,226,246
RCHGF002592,0,0,0,0,0,0,42,28,24,6,9,13
RCHGF002593,2,7,0,4,2,0,344,500,168,179,149,116
RCHGF002594,10,23,10,4,1,1,602,744,371,580,625,565
RCHGF002595,14,20,16,16,2,2,983,1141,741,900,1210,1102
RCHGF002596,0,0,0,0,0,0,22,21,20,18,22,21
RCHGF002597,6,11,6,0,0,0,889,1095,1039,748,844,652
RCHGF002598,1,3,0,1,1,0,222,310,155,161,116,114
RCHGF002599,0,0,0,0,0,0,33,15,31,14,19,5
RCHGF002600,0,1,0,0,0,1,54,32,14,27,15,20
RCHGF002601,1,5,2,2,1,0,363,394,291,216,225,159
RCHGF002602,2,1,0,0,1,0,65,77,51,150,102,80
RCHGF002603,3,0,1,2,0,6,1098,1049,1149,851,895,753
RCHGF002604,0,0,1,0,0,0,38,24,24,19,41,26
RCHGF002605,5,9,5,4,1,2,176,248,113,39156,27207,35806
RCHGF002606,6,4,1,3,1,2,151,186,96,22243,14634,18813
RCHGF002607,50,58,14,36,8,8,644,918,619,274644,208535,228692
RCHGF002608,22,30,14,11,1,0,355,528,282,99287,75656,76913
RCHGF002609,9,19,7,5,1,0,1245,1270,479,1989,1432,1231
RCHGF002610,2,2,0,0,2,0,91,108,82,121,61,56
RCHGF002611,1,3,1,0,0,4,245,238,190,167,110,84
RCHGF002612,1,0,1,0,1,0,243,320,153,187,185,173
RCHGF002613,4,13,6,3,3,0,882,824,400,458,596,490
RCHGF002614,8,4,0,0,1,0,211,269,195,121,141,149
RCHGF002615,0,0,3,0,0,0,74,98,56,37,30,18
RCHGF002616,3,7,6,2,0,1,977,951,1328,516,475,374
RCHGF002617,0,3,1,0,0,0,726,749,520,546,409,423
RCHGF002618,0,1,0,0,1,0,163,135,101,467,347,245
RCHGF002619,0,0,0,0,0,0,118,146,112,542,424,265
RCHGF002620,0,1,0,0,0,0,32,32,18,20,12,7
RCHGF002621,3,4,1,5,0,0,1061,767,1139,612,888,656
RCHGF002622,0,0,0,0,0,0,5,8,9,2,5,4
RCHGF002623,9,10,4,1,3,0,248,267,188,356,244,250
RCHGF002624,10,27,11,0,2,2,1453,1586,612,1849,2125,1828
RCHGF002625,0,0,0,1,0,0,176,160,140,319,268,199
RCHGF002626,0,0,0,0,0,0,55,57,45,34,11,19
RCHGF002627,0,0,0,0,0,0,34,31,23,25,9,11
RCHGF002628,21,15,7,2,0,0,265,422,312,64590,64694,54464
RCHGF002629,0,2,1,1,0,0,80,115,104,34,39,27
RCHGF002630,1,4,1,0,3,1,188,161,136,78,37,40
RCHGF002631,14,5,8,2,3,0,2552,2158,1937,862,1009,777
RCHGF002632,2,1,0,0,0,1,167,180,140,103,78,59
RCHGF002633,4,5,0,0,1,0,467,459,119,39,11,13
RCHGF002634,0,5,1,0,0,0,704,765,184,94,31,32
RCHGF002635,1,1,0,0,0,0,301,368,99,28,13,9
RCHGF002636,0,0,2,0,1,0,401,407,155,74,28,36
RCHGF002638,2,0,0,0,1,0,50,63,59,30,17,29
RCHGF002639,2,0,1,0,0,2,812,643,554,220,183,148
RCHGF002640,0,0,2,0,0,0,208,153,109,307,294,181
RCHGF002641,0,2,1,0,1,10,358,337,370,715,532,432
RCHGF002642,5,3,0,0,0,0,823,856,1694,439,610,548
RCHGF002643,11,16,13,2,0,7,2730,2780,1940,947,898,700
RCHGF002645,10,10,5,2,3,5,1436,1607,1917,507,517,531
RCHGF002646,17,50,26,12,7,17,3297,2988,2257,2664,3222,3035
RCHGF002647,1,0,2,0,1,0,506,433,371,268,274,258
RCHGF002648,0,1,0,1,0,0,212,252,121,148,160,169
RCHGF002649,8,5,4,5,0,0,2432,2498,2269,1463,1925,1834
RCHGF002650,0,0,0,0,0,0,636,692,610,441,451,374
RCHGF002651,0,0,5,0,0,1,1310,1209,983,1364,1729,1351
RCHGF002652,3,5,1,1,2,0,858,969,476,1893,1615,1362
RCHGF002653,1,0,0,1,0,0,50,47,61,235,261,218
RCHGF002654,0,0,0,0,0,0,27,24,17,6,4,3
RCHGF002655,3,9,2,3,4,2,6362,6592,9951,2322,2374,1992
RCHGF002656,7,0,8,2,1,0,4282,4305,3581,2714,3498,2806
RCHGF002657,9,6,0,3,6,2,8465,7975,11989,3838,3260,2482
RCHGF002658,124,104,104,34,32,41,7872,8199,3648,11688,11986,11477
RCHGF002659,3,5,7,1,0,2,282,324,205,687,605,531
RCHGF002660,4,6,3,0,0,0,1367,983,817,851,1082,921
RCHGF002661,8,7,1,4,3,4,1247,1303,1301,1973,2033,1675
RCHGF002662,6,8,2,1,3,2,216,216,242,1919,1919,1788
RCHGF002663,35,39,30,13,14,16,2178,1788,1379,877,1118,888
RCHGF002664,3,3,1,2,0,0,738,754,537,802,1035,713
RCHGF002665,6,15,18,5,3,4,1639,2067,1413,718,921,754
RCHGF002666,1,7,1,1,5,0,4741,5101,3881,2392,2462,2063
RCHGF002667,1,8,3,1,0,0,132,180,155,309,184,193
RCHGF002668,3,1,4,1,0,0,104,109,68,349,350,288
RCHGF002669,0,0,0,0,0,0,2,1,0,0,0,0
RCHGF002670,0,1,0,0,0,0,30,59,31,36,30,16
RCHGF002671,3,2,5,3,3,4,345,386,165,281,214,189
RCHGF002672,5,6,3,0,3,5,178,204,164,215,212,122
RCHGF002673,8,3,2,1,3,0,676,805,360,316,323,270
RCHGF002674,1,4,4,3,1,1,204,219,148,86,91,100
RCHGF002675,7,1,1,0,0,0,178,180,124,103,115,92
RCHGF002676,3,7,4,1,0,0,667,735,335,280,292,233
RCHGF002677,6,7,4,0,1,0,408,434,386,245,275,266
RCHGF002678,3,1,3,0,0,0,297,330,168,128,163,138
RCHGF002679,2,1,2,0,0,1,988,1042,930,378,490,458
RCHGF002681,0,1,0,0,0,0,124,107,165,240,159,123
RCHGF002682,2,1,1,3,0,0,349,288,187,73,99,91
RCHGF002683,1,6,1,0,0,0,420,471,250,298,395,286
RCHGF002684,1,1,1,0,0,0,63,57,65,54,46,60
RCHGF002685,16,29,17,4,6,9,1697,1724,1342,1681,2175,1998
RCHGF002686,3,5,4,1,1,1,769,793,565,691,872,780
RCHGF002687,0,0,0,0,0,0,36,51,43,37,33,31
RCHGF002688,0,1,5,1,0,1,248,289,172,196,184,191
RCHGF002689,19,21,23,21,8,10,1680,1763,1171,18345,20738,17684
RCHGF002690,14,16,33,4,6,8,1091,1060,614,9307,12166,9939
RCHGF002691,0,0,1,0,0,0,10,8,11,8,9,11
RCHGF002692,2,20,4,2,1,2,332,398,201,636,501,410
RCHGF002693,0,1,1,0,0,0,54,77,26,43,22,16
RCHGF002694,14,33,29,18,14,11,2052,1999,2307,1156,1501,1223
RCHGF002695,8,7,5,4,6,1,2105,2117,1305,1278,1367,1178
RCHGF002696,0,0,0,3,0,0,95,76,64,436,396,273
RCHGF002697,5,1,3,4,1,0,179,295,241,21209,25650,19092
RCHGF002698,4,5,2,2,2,1,306,354,250,13172,11454,9796
RCHGF002699,1,0,2,0,1,1,66,112,68,797,739,676
RCHGF002700,7,13,15,2,0,1,577,648,244,1856,1965,1963
RCHGF002701,0,0,2,0,0,0,78,83,58,67,32,46
RCHGF002702,0,0,0,0,1,1,114,100,126,32,38,27
RCHGF002703,2,0,2,0,2,1,542,445,428,272,214,186
RCHGF002704,0,1,0,0,0,0,49,35,95,36,55,35
RCHGF002705,0,0,2,0,1,0,1079,948,1725,417,554,402
RCHGF002706,0,4,0,0,0,0,339,333,363,124,160,116
RCHGF002707,2,6,1,3,8,2,2630,2430,4949,1544,1398,1000
RCHGF002708,2,2,5,3,1,0,1321,1326,955,1062,1045,920
RCHGF002709,0,1,0,1,0,0,298,278,206,228,240,178
RCHGF002710,1,0,4,0,0,1,113,141,104,87,72,64
RCHGF002711,0,0,0,0,0,0,8,5,6,4,4,0
RCHGF002712,0,0,0,0,0,0,19,17,2,7,3,4
RCHGF002713,2,0,1,1,0,0,596,552,514,746,746,554
RCHGF002714,4,4,11,0,6,1,2073,2090,2140,2460,2986,2599
RCHGF002715,3,0,0,3,0,0,106,96,114,98,116,107
RCHGF002716,1,4,1,1,2,0,319,443,334,495,598,332
RCHGF002717,7,8,8,1,0,2,1563,1213,2229,1806,1363,1220
RCHGF002718,0,1,0,0,0,0,77,86,32,36,46,31
RCHGF002719,6,2,1,0,0,0,222,226,113,154,137,145
RCHGF002720,19,35,11,9,9,13,3914,4174,2386,1521,1927,1584
RCHGF002721,0,0,2,0,0,0,11,30,41,24,22,13
RCHGF002722,3,0,1,3,0,0,165,245,158,108,138,136
RCHGF002723,2,9,5,4,0,0,314,316,407,232,230,197
RCHGF002724,2,4,10,1,1,4,1042,1201,943,575,884,716
RCHGF002725,6,13,15,7,9,4,2350,2109,2241,747,794,630
RCHGF002726,16,14,8,9,1,5,2237,2136,1920,834,1088,967
RCHGF002727,0,1,0,0,0,0,377,372,341,131,163,121
RCHGF002728,4,3,3,0,1,1,1673,1850,1614,667,581,550
RCHGF002729,0,0,0,0,0,0,18,28,11,31,22,11
RCHGF002730,5,3,1,2,1,0,1072,1158,771,1026,998,846
RCHGF002731,0,0,0,0,0,0,2,7,6,2,2,0
RCHGF002732,2,1,2,3,1,0,1076,1191,661,497,688,581
RCHGF002733,0,1,0,0,1,0,60,56,40,70,27,17
RCHGF002734,2,1,1,0,1,2,351,359,130,91,101,86
RCHGF002735,4,6,4,2,1,0,1311,1230,854,465,495,388
RCHGF002736,9,6,9,3,3,0,2062,1940,2818,751,699,535
RCHGF002737,0,1,1,0,1,1,235,247,234,171,129,108
RCHGF002738,7,1,4,1,0,1,2219,1870,1702,967,984,683
RCHGF002739,0,2,1,0,0,0,829,696,635,417,427,306
RCHGF002740,5,7,7,6,3,2,1162,1073,2030,558,685,618
RCHGF002741,0,0,1,0,0,0,35,33,16,6,12,2
RCHGF002742,22,33,36,8,9,7,5459,6102,4667,3101,4417,3852
RCHGF002743,0,1,0,0,0,0,28,24,14,12,6,5
RCHGF002744,2,1,0,0,0,0,215,253,154,3524,3561,3050
RCHGF002745,0,0,0,1,4,0,552,435,448,390,564,537
RCHGF002746,26,35,20,16,19,15,7788,8000,6113,5772,8817,7166
RCHGF002747,4,12,1,4,2,0,388,423,213,8019,7884,6767
RCHGF002748,32,39,44,15,17,12,7460,8164,3902,5871,7535,6698
RCHGF002749,5,4,7,1,0,1,899,809,598,548,701,640
RCHGF002750,3,6,4,1,6,1,714,783,466,405,496,372
RCHGF002751,1,1,1,1,0,0,439,490,362,300,320,255
RCHGF002752,18,8,9,1,3,1,5536,4879,6656,2878,3597,2898
RCHGF002753,52,61,75,22,23,24,22088,23210,13795,17552,24200,20933
RCHGF002754,0,8,3,0,0,0,188,238,147,281,355,334
RCHGF002755,1,5,4,2,1,2,4192,5109,3142,7320,10054,8561
RCHGF002756,3,3,0,1,0,0,3043,3622,3394,5675,7871,7373
RCHGF002757,3,4,1,1,1,0,1676,1820,1828,2856,4987,4104
RCHGF002758,6,3,2,2,1,0,2650,2987,2073,4226,6263,5133
RCHGF002759,94,105,72,72,44,39,34868,38152,29698,119429,121136,104076
RCHGF002760,18,29,29,13,12,17,10846,9792,6293,9584,16393,14424
RCHGF002761,2,0,1,1,1,0,239,216,202,220,283,305
RCHGF002762,9,6,2,0,0,1,612,702,404,1576,1721,1820
RCHGF002763,1,5,3,2,0,0,316,350,272,560,415,359
RCHGF002764,14,13,8,4,2,5,911,955,840,850,1255,1023
RCHGF002765,10,14,16,1,3,3,1722,1859,1832,1696,2535,2339
RCHGF002766,2,6,10,5,3,1,2289,2311,2313,1779,2378,2147
RCHGF002767,4,0,5,0,1,2,1005,1075,953,780,911,735
RCHGF002768,12,5,7,3,7,6,1459,1207,2156,479,498,390
RCHGF002769,59,60,51,33,40,21,21100,21007,43081,12423,11770,8389
RCHGF002770,99,101,71,69,50,31,40629,39034,57652,16658,11627,11224
RCHGF002771,11,19,14,5,2,9,1936,1521,2006,544,718,820
RCHGF002772,3,10,3,1,0,0,659,954,580,478,679,632
RCHGF002773,13,16,6,11,4,2,3957,5372,3723,2809,4562,3600
RCHGF002775,0,0,3,0,0,0,225,218,173,153,177,157
RCHGF002776,1,1,3,1,0,1,884,596,876,1400,1111,996
RCHGF002777,1,5,3,1,2,0,213,201,126,18582,9696,8306
RCHGF002778,53,78,67,14,22,30,5351,5045,3305,2687,4221,3653
RCHGF002779,3,2,1,1,3,0,503,572,440,336,425,374
RCHGF002780,11,8,6,3,0,3,1910,1844,1786,1059,1534,1228
RCHGF002781,0,0,0,0,0,0,152,149,68,48,36,43
RCHGF002782,1,10,3,3,0,0,1094,1011,745,552,712,577
RCHGF002783,0,5,1,0,0,0,176,200,107,104,105,120
RCHGF002784,3,1,2,0,2,0,373,352,194,154,157,137
RCHGF002785,35,58,34,19,31,20,12397,12086,9556,7077,7818,6642
RCHGF002786,0,0,0,0,0,0,6,11,3,1,0,2
RCHGF002787,4,6,7,1,3,1,665,848,439,2747,2471,2138
RCHGF002788,1,1,0,0,1,1,264,325,189,943,759,644
RCHGF002789,5,0,1,0,0,0,196,189,202,322,345,366
RCHGF002790,1,3,4,0,0,0,476,528,277,1560,1319,1139
RCHGF002791,1,5,1,0,0,1,400,453,285,482,348,284
RCHGF002792,38,45,31,15,10,12,2081,2659,995,18479,18791,15112
RCHGF002793,3,10,8,2,3,4,805,820,654,583,810,693
RCHGF002794,47,66,47,20,16,23,5604,6699,4750,3835,4969,4312
RCHGF002795,39,49,35,21,13,18,6163,6357,5228,3412,4249,3471
RCHGF002796,1,4,1,0,0,0,62,46,14,38,34,40
RCHGF002797,12,29,31,5,7,7,9037,9572,9065,11043,20905,17607
RCHGF002798,15,8,17,9,4,5,11871,11509,9623,14973,24392,20312
RCHGF002799,1,0,0,0,0,0,33,32,27,21,23,1
RCHGF002800,3,1,0,4,1,2,436,461,405,823,996,843
RCHGF002801,1,6,3,5,1,4,2622,2286,2162,3442,4082,3114
RCHGF002802,0,10,2,7,0,2,2298,2396,2665,3263,3346,2599
RCHGF002803,14,6,12,3,4,2,2814,2883,4183,783,589,484
RCHGF002804,0,0,0,0,0,0,4,5,10,1,3,8
RCHGF002805,3,10,4,3,2,3,2805,3483,2364,6497,7348,5540
RCHGF002806,4,0,1,1,3,0,2183,2382,2025,4848,5741,4537
RCHGF002807,3,5,4,0,2,3,588,558,293,338,364,313
RCHGF002808,9,22,28,6,6,4,967,1376,515,592,600,639
RCHGF002809,3,0,5,0,2,0,182,245,82,108,135,105
RCHGF002810,1,3,2,1,0,2,179,276,145,133,182,135
RCHGF002811,3,4,4,2,1,0,316,369,185,256,298,248
RCHGF002812,1,4,3,5,2,0,353,371,245,262,231,139
RCHGF002813,0,0,0,0,0,0,15,12,8,4,5,7
RCHGF002814,4,8,11,4,2,2,1483,1669,1016,872,929,809
RCHGF002815,1,3,2,3,4,4,910,962,1942,679,690,595
RCHGF002816,0,0,0,0,1,1,70,79,59,15,16,16
RCHGF002817,0,0,2,0,0,0,277,231,373,113,139,121
RCHGF002818,4,0,0,0,0,0,144,125,101,51,65,48
RCHGF002819,1,0,2,0,1,1,179,213,110,402,335,319
RCHGF002820,0,2,2,0,1,0,397,416,565,573,553,481
RCHGF002821,1,1,1,0,1,1,152,147,73,830,582,518
RCHGF002822,8,2,2,5,0,0,365,533,219,3171,2164,2112
RCHGF002823,0,0,0,0,0,0,29,22,31,154,105,115
RCHGF002824,0,0,0,0,0,0,72,77,41,27,24,38
RCHGF002825,2,4,0,0,3,0,547,581,926,221,225,162
RCHGF002826,2,3,6,3,2,2,1486,1393,1048,560,738,648
RCHGF002827,2,7,7,1,2,0,524,540,496,319,466,408
RCHGF002828,1,2,3,0,0,1,370,410,303,207,250,164
RCHGF002829,0,4,3,3,2,0,567,536,334,284,319,291
RCHGF002830,3,2,5,2,1,2,3329,2666,4521,2651,2516,1607
RCHGF002831,3,0,0,1,0,0,429,422,1140,364,341,180
RCHGF002832,0,1,0,0,0,0,41,52,25,45,19,18
RCHGF002834,1,0,0,1,0,1,189,215,125,178,173,143
RCHGF002835,3,5,2,0,1,0,314,288,260,193,182,172
RCHGF002837,3,1,1,0,0,0,176,175,102,72,116,87
RCHGF002838,0,5,1,0,0,3,100,121,88,59,60,64
RCHGF002839,1,0,0,3,2,0,254,255,171,183,160,142
RCHGF002840,6,5,1,1,1,2,346,385,431,274,286,200
RCHGF002841,0,2,0,0,0,0,753,579,880,156,119,119
RCHGF002842,0,0,0,0,0,0,0,11,0,1,0,3
RCHGF002843,0,1,1,1,0,0,57,77,55,72,36,34
RCHGF002844,2,1,1,1,0,0,541,470,604,372,324,222
RCHGF002845,0,0,0,0,0,0,87,89,122,48,49,35
RCHGF002846,0,0,1,0,0,0,76,129,101,66,43,29
RCHGF002847,0,2,1,0,0,0,437,360,447,201,129,92
RCHGF002848,0,0,0,2,0,0,141,165,153,147,74,70
RCHGF002849,2,0,0,0,0,0,177,96,257,68,124,68
RCHGF002850,15,4,12,5,1,5,975,823,781,397,411,324
RCHGF002851,5,7,7,6,3,3,1072,1217,843,648,903,785
RCHGF002852,7,1,4,1,0,1,1104,1137,570,629,804,685
RCHGF002853,7,21,5,3,0,4,1301,1587,1299,939,1296,1000
RCHGF002854,0,1,1,0,0,0,6,9,5,4,7,3
RCHGF002855,0,0,0,0,0,0,8,10,2,48,19,18
RCHGF002856,0,0,0,3,0,0,20,20,23,495,334,297
RCHGF002857,2,8,0,0,2,1,478,462,373,2985,2443,2591
RCHGF002858,30,35,18,7,10,7,2170,1989,1259,1623,1922,1792
RCHGF002859,2,26,9,8,2,1,1179,1361,810,786,1134,922
RCHGF002860,0,2,0,0,0,0,43,35,13,34,33,27
RCHGF002861,3,4,2,2,2,0,235,280,160,207,169,197
RCHGF002862,6,5,4,4,3,2,1060,1137,899,544,472,366
RCHGF002863,9,6,12,5,2,2,2497,2076,2052,1526,2532,2593
RCHGF002864,0,0,0,0,0,0,9,12,4,0,1,2
RCHGF002865,1,0,2,0,2,0,343,388,213,181,220,165
RCHGF002866,0,0,1,0,0,0,35,21,24,24,15,18
RCHGF002867,0,0,2,0,0,0,179,227,132,81,104,80
RCHGF002868,4,8,1,3,4,0,538,460,206,243,333,253
RCHGF002869,0,0,0,0,0,1,52,69,53,12,39,28
RCHGF002870,0,0,2,0,0,0,40,37,24,11,15,13
RCHGF002871,4,3,1,0,3,0,675,612,616,333,341,292
RCHGF002872,0,1,1,0,2,0,401,313,442,190,191,134
RCHGF002873,0,0,3,0,0,2,15,13,46,19,7,15
RCHGF002874,0,0,0,0,0,0,152,166,153,84,139,117
RCHGF002875,0,0,0,0,0,0,0,2,2,4,2,2
RCHGF002876,2,2,0,0,0,0,126,177,161,70,78,87
RCHGF002877,2,1,1,0,0,0,245,233,226,67,111,77
RCHGF002878,0,0,1,0,0,0,173,235,260,130,90,66
RCHGF002879,0,0,0,0,0,0,101,74,66,46,43,33
RCHGF002880,0,0,0,0,0,0,51,85,54,24,16,27
RCHGF002881,0,0,0,0,0,0,123,95,106,39,37,23
RCHGF002882,5,3,1,0,0,0,1206,1187,1028,384,307,267
RCHGF002883,1,0,2,0,0,0,292,298,342,466,373,333
RCHGF002884,0,0,0,0,0,3,71,64,66,38,30,17
RCHGF002885,2,0,2,0,0,0,53,73,45,42,39,17
RCHGF002886,0,0,0,0,0,0,10,35,14,9,21,9
RCHGF002887,0,2,0,0,1,0,103,129,40,85,47,66
RCHGF002888,0,1,0,0,0,3,68,69,45,32,36,23
RCHGF002889,0,0,0,3,0,0,37,36,36,43,14,17
RCHGF002890,0,0,0,0,0,0,4,6,4,2,3,4
RCHGF002891,34,25,35,16,7,8,4463,4795,4555,2757,3439,2647
RCHGF002892,7,5,5,2,3,1,3808,4110,3313,2247,2711,2342
RCHGF002893,10,14,5,2,1,6,2580,3364,1956,2096,2388,2240
RCHGF002894,15,8,12,0,5,1,2659,3344,1842,1577,1905,1945
RCHGF002895,15,21,2,10,3,4,4767,5807,3976,1829,2182,1937
RCHGF002896,4,7,8,1,1,3,1019,1116,652,746,743,638
RCHGF002897,6,4,8,2,0,0,1009,1118,715,623,785,603
RCHGF002898,11,4,2,1,0,1,141,194,83,9283,9736,7773
RCHGF002899,13,19,10,0,5,5,2070,2408,1152,1226,1438,1270
RCHGF002900,21,20,15,6,4,8,2909,3168,3250,1594,1849,1588
RCHGF002901,0,0,0,0,0,0,5,15,7,23,10,16
RCHGF002902,27,37,17,5,9,5,5064,4815,5425,3833,5650,4471
RCHGF002903,13,6,6,3,10,5,1703,1888,1218,1267,1504,1235
RCHGF002904,15,18,10,10,11,5,3131,3544,1864,1578,2177,1847
RCHGF002905,11,12,16,4,2,6,2071,2128,1450,5674,4837,4857
RCHGF002906,1,6,4,1,0,0,325,343,218,239,181,166
RCHGF002907,2,2,2,0,0,0,87,74,64,65,43,35
RCHGF002908,1,6,0,0,1,0,86,103,45,80,40,39
RCHGF002909,14,5,7,0,9,3,1421,1568,1073,969,1042,904
RCHGF002910,152,193,162,87,64,61,14889,16344,4058,2503,2108,1969
RCHGF002911,8,26,24,6,7,5,1644,1582,602,273,237,280
RCHGF002912,14,26,12,11,13,5,4005,3474,3999,6556,5490,4583
RCHGF002913,0,0,0,0,0,0,95,113,18,32,32,46
RCHGF002914,0,1,2,0,0,0,33,41,17,14,16,6
RCHGF002915,3,1,5,2,1,0,1482,1670,2045,2161,1148,1046
RCHGF002916,2,4,5,0,0,1,368,315,178,431,363,382
RCHGF002917,0,0,2,0,0,0,31,47,8,43,44,27
RCHGF002918,7,8,5,8,5,3,1649,1687,1522,1135,1496,1226
RCHGF002919,1,0,0,1,0,1,157,184,97,3802,1762,1986
RCHGF002920,1,3,0,2,0,0,176,135,83,188,173,176
